日期,代號,名稱,外資(張),投信(張),自營(張),三大法人合計
2026-07-29,3492,長盛,-8.0,-9.0,0.0,-9.0
2026-07-29,3494,誠研,16.1,0.0,18.1,34.2
2026-07-29,3498,陽程,781.435,675.055,0.0,675.055
2026-07-29,3499,環天科,11.0,10.752,0.0,10.752
2026-07-29,3501,維熹,-127.9,0.0,-125.9,-253.8
2026-07-29,3504,揚明光,120.068,0.0,156.17,276.238
2026-07-29,3508,位速,-16.0,-15.262,0.0,-15.262
2026-07-29,3511,矽瑪,54.0,54.321,0.0,54.321
2026-07-29,3512,皇龍,2.0,2.053,0.0,2.053
2026-07-29,3515,華擎,31.215,0.0,4.075,35.29
2026-07-29,3516,亞帝歐,-10.0,-10.0,0.0,-10.0
2026-07-29,3518,柏騰,218.7,0.0,250.7,469.4
2026-07-29,3520,華盈,-180.759,-180.793,0.0,-180.793
2026-07-29,3521,台鋼建設,-8.0,-8.0,0.0,-8.0
2026-07-29,3522,御嵿,61.0,61.583,0.0,61.583
2026-07-29,3523,迎輝,-7.0,-6.875,0.0,-6.875
2026-07-29,3526,凡甲,-361.611,-436.217,0.0,-436.217
2026-07-29,3527,聚積,-45.1,-41.466,0.0,-41.466
2026-07-29,3528,安馳,-114.8,0.0,-75.426,-190.226
2026-07-29,3529,力旺,102.755,89.85,0.0,89.85
2026-07-29,3530,晶相光,-75.59,0.0,-70.268,-145.858
2026-07-29,3531,先益,0.0,5.0,0.0,5.0
2026-07-29,3532,台勝科,684.489,-319.0,568.013,933.502
2026-07-29,3533,嘉澤,68.212,-46.0,59.662,81.874
2026-07-29,3535,晶彩科,1198.414,0.0,1200.264,2398.678
2026-07-29,3537,堡達,136.0,121.85,0.0,121.85
2026-07-29,3540,曜越,-29.0,-35.043,0.0,-35.043
2026-07-29,3541,西柏,-15.0,-15.0,0.0,-15.0
2026-07-29,3543,州巧,-9.789,0.0,10.215,0.4260000000000001
2026-07-29,3545,敦泰,-16.0,0.0,-50.422,-66.422
2026-07-29,3546,宇峻,17.145,17.024,0.0,17.024
2026-07-29,3548,兆利,186.0,174.242,0.0,174.242
2026-07-29,3550,聯穎,246.866,0.0,272.47,519.336
2026-07-29,3551,世禾,218.51,-163.521,0.0,-163.521
2026-07-29,3552,同致,24.0,22.329,0.0,22.329
2026-07-29,3555,博士旺,0.0,0.877,0.0,0.877
2026-07-29,3556,禾瑞亞,253.0,256.456,0.0,256.456
2026-07-29,3557,嘉威,27.5,0.0,35.5,63.0
2026-07-29,3558,神準,25.333,22.909,0.0,22.909
2026-07-29,3563,牧德,112.867,1.0,-20.473,93.394
2026-07-29,3564,其陽,-43.0,-43.835,0.0,-43.835
2026-07-29,3567,逸昌,-16.0,-15.842,0.0,-15.842
2026-07-29,3570,大塚,-18.0,-18.0,0.0,-18.0
2026-07-29,3576,聯合再生,390.81,0.0,548.81,939.62
2026-07-29,3577,泓格,15.26,-2.05,0.0,-2.05
2026-07-29,3580,友威科,187.926,187.458,0.0,187.458
2026-07-29,3581,博磊,272.95,266.519,0.0,266.519
2026-07-29,3583,辛耘,264.605,-98.0,231.329,397.934
2026-07-29,3587,閎康,368.0,353.493,0.0,353.493
2026-07-29,3588,通嘉,-155.796,0.0,-141.912,-297.708
2026-07-29,3591,艾笛森,-129.529,0.0,-123.901,-253.43
2026-07-29,3592,瑞鼎,-25.015,0.0,-20.227,-45.242
2026-07-29,3594,磐儀,301.111,294.775,0.0,294.775
2026-07-29,3596,智易,-272.438,0.0,-363.19,-635.6279999999999
2026-07-29,3597,映興,2.0,2.0,0.0,2.0
2026-07-29,3605,宏致,216.324,0.0,-24.602,191.722
2026-07-29,3607,谷崧,-116.861,0.0,-204.861,-321.722
2026-07-29,3609,三一東林,60.0,60.703,0.0,60.703
2026-07-29,3611,鼎翰,20.0,20.117,0.0,20.117
2026-07-29,3615,安可,444.766,444.296,0.0,444.296
2026-07-29,3617,碩天,0.332,0.0,-20.31,-19.978
2026-07-29,3622,洋華,-132.34,0.0,-101.516,-233.856
2026-07-29,3623,富晶通,5.0,5.427,0.0,5.427
2026-07-29,3624,光頡,412.278,71.79,0.0,71.79
2026-07-29,3625,西勝,106.0,106.137,0.0,106.137
2026-07-29,3628,盈正,-46.0,-45.159,0.0,-45.159
2026-07-29,3630,新鉅科,141.0,143.698,0.0,143.698
2026-07-29,3631,晟楠,-1.0,-0.279,0.0,-0.279
2026-07-29,3632,研勤,-1.0,-1.0,0.0,-1.0
2026-07-29,3645,達邁,829.552,0.0,770.866,1600.418
2026-07-29,3646,艾恩特,1.0,1.0,0.0,1.0
2026-07-29,3652,精聯,-47.784,0.0,-47.784,-95.568
2026-07-29,3653,健策,-514.082,399.016,-537.062,-652.1279999999999
2026-07-29,3661,世芯-KY,-550.675,-51.986,-593.023,-1195.684
2026-07-29,3663,鑫科,216.283,196.993,0.0,196.993
2026-07-29,3665,貿聯-KY,89.295,244.013,72.065,405.373
2026-07-29,3666,光耀,-6.0,-6.0,0.0,-6.0
2026-07-29,3669,圓展,84.6,0.0,86.6,171.2
2026-07-29,3672,康聯訊,-13.0,-12.451,0.0,-12.451
2026-07-29,3673,TPK-KY,1928.802,0.0,1787.622,3716.424
2026-07-29,3675,德微,135.278,119.275,0.0,119.275
2026-07-29,3679,新至陞,75.1,0.0,77.1,152.2
2026-07-29,3680,家登,334.226,180.484,0.0,180.484
2026-07-29,3684,榮昌,-3.0,-2.822,0.0,-2.822
2026-07-29,3685,元創精密,147.0,147.933,0.0,147.933
2026-07-29,3686,達能,-50.87,0.0,-20.87,-71.74
2026-07-29,3687,歐買尬,21.013,28.121,0.0,28.121
2026-07-29,3689,湧德,-442.891,-448.675,0.0,-448.675
2026-07-29,3691,碩禾,170.99,168.204,0.0,168.204
2026-07-29,3693,營邦,172.995,174.963,0.0,174.963
2026-07-29,3694,海華,-124.45,0.0,-186.664,-311.114
2026-07-29,3701,大眾控,183.0,0.0,179.006,362.006
2026-07-29,3702,大聯大,-1041.783,243.5,-1007.617,-1805.9
2026-07-29,3703,欣陸,166.451,3.0,196.545,365.996
2026-07-29,3704,合勤控,264.153,0.0,242.153,506.306
2026-07-29,3705,永信,31.7,0.0,35.7,67.4
2026-07-29,3706,神達,832.189,46.0,164.817,1043.006
2026-07-29,3707,漢磊,2189.974,2135.097,0.0,2135.097
2026-07-29,3708,上緯投控,52.6,0.0,-166.728,-114.128
2026-07-29,3709,鑫聯大投控,204.662,134.666,0.0,134.666
2026-07-29,3710,連展投控,-43.0,-43.0,0.0,-43.0
2026-07-29,3711,日月光投控,-4634.756,751.608,-3534.984,-7418.132
2026-07-29,3712,永崴投控,-215.7,0.0,-191.7,-407.4
2026-07-29,3713,新晶投控,-1.0,-0.983,0.0,-0.983
2026-07-29,3714,富采,1347.078,0.0,1353.872,2700.95
2026-07-29,3715,定穎投控,3211.256,0.0,3066.144,6277.4
2026-07-29,3716,中化控股,78.721,0.0,92.721,171.442
2026-07-29,3717,聯嘉投控,-483.4,0.0,-327.376,-810.776
2026-07-29,4102,永日,2.0,2.0,0.0,2.0
2026-07-29,4104,佳醫,177.203,0.0,146.035,323.238
2026-07-29,4105,東洋,-142.295,-143.47,0.0,-143.47
2026-07-29,4106,雃博,59.8,0.0,42.234,102.034
2026-07-29,4107,邦特,16.0,15.981,0.0,15.981
2026-07-29,4108,懷特,59.5,0.0,67.5,127.0
2026-07-29,4109,加捷生醫,19.0,19.464,0.0,19.464
2026-07-29,4111,濟生,-12.0,-12.0,0.0,-12.0
2026-07-29,4113,聯上,109.0,109.006,0.0,109.006
2026-07-29,4114,健喬,-55.5,-84.442,0.0,-84.442
2026-07-29,4116,明基醫,27.0,27.0,0.0,27.0
2026-07-29,4119,旭富,118.1,0.0,153.992,272.092
2026-07-29,4120,友華,14.0,14.001,0.0,14.001
2026-07-29,4121,優盛,-41.0,-41.21,0.0,-41.21
2026-07-29,4123,晟德,607.754,643.026,0.0,643.026
2026-07-29,4126,太醫,-16.0,-13.0,0.0,-13.0
2026-07-29,4127,天良,6.97,6.97,0.0,6.97
2026-07-29,4128,中天,-153.0,-147.138,0.0,-147.138
2026-07-29,4129,聯合,-95.0,-106.261,0.0,-106.261
2026-07-29,4133,亞諾法,107.14,0.0,129.14,236.28
2026-07-29,4137,麗豐-KY,12.4,0.0,26.504,38.904
2026-07-29,4138,曜亞,7.0,7.0,0.0,7.0
2026-07-29,4142,國光生,-416.5,0.0,-402.018,-818.518
2026-07-29,4147,中裕,347.041,348.549,0.0,348.549
2026-07-29,4148,全宇生技-KY,15.2,0.0,15.2,30.4
2026-07-29,4153,鈺緯,-6.0,-6.0,0.0,-6.0
2026-07-29,4154,樂威科-KY,0.0,-0.204,0.0,-0.204
2026-07-29,4155,訊映,54.105,0.0,90.105,144.21
2026-07-29,4157,太景*-KY,160.0,159.6,0.0,159.6
2026-07-29,4160,訊聯基因,-3.99,-3.99,0.0,-3.99
2026-07-29,4161,聿新科,-6.0,-6.0,0.0,-6.0
2026-07-29,4162,智擎,224.21,220.932,0.0,220.932
2026-07-29,4163,鐿鈦,1.0,0.375,0.0,0.375
2026-07-29,4164,承業醫,181.3,0.0,185.628,366.928
2026-07-29,4166,友霖,30.0,34.0,0.0,34.0
2026-07-29,4167,松瑞藥,-764.569,-781.882,0.0,-781.882
2026-07-29,4168,醣聯,91.0,90.907,0.0,90.907
2026-07-29,4169,泰宗,8.2,0.0,8.2,16.4
2026-07-29,4171,瑞基,121.0,118.88,0.0,118.88
2026-07-29,4173,久裕,-37.0,-36.265,0.0,-36.265
2026-07-29,4174,浩鼎,188.538,189.03,0.0,189.03
2026-07-29,4175,杏一,-3.0,-3.0,0.0,-3.0
2026-07-29,4178,永笙-KY,43.79,0.0,51.79,95.58
2026-07-29,4188,安克,-3.0,-3.696,0.0,-3.696
2026-07-29,4190,佐登-KY,13.1,0.0,11.1,24.2
2026-07-29,4195,基米-創,9.4,0.0,12.454,21.854
2026-07-29,4205,中華食,-9.0,-9.0,0.0,-9.0
2026-07-29,4207,環泰,-27.0,-26.599,0.0,-26.599
2026-07-29,4303,信立,164.88,161.427,0.0,161.427
2026-07-29,4305,世坤,-1.0,-1.0,0.0,-1.0
2026-07-29,4306,炎洲,394.09,0.0,484.09,878.18
2026-07-29,4401,東隆興,-16.0,-13.679,0.0,-13.679
2026-07-29,4406,新昕纖,-10.0,-10.0,0.0,-10.0
2026-07-29,4413,飛寶企業,0.0,0.216,0.0,0.216
2026-07-29,4414,如興,139.6,0.0,141.6,281.2
2026-07-29,4416,三圓,-13.0,-13.0,0.0,-13.0
2026-07-29,4417,金洲,-7.0,-7.104,0.0,-7.104
2026-07-29,4420,光明,0.0,-0.432,0.0,-0.432
2026-07-29,4426,利勤,78.0,0.0,78.0,156.0
2026-07-29,4430,耀億,-2.0,0.0,0.0,0.0
2026-07-29,4432,銘旺實,-2.0,-2.0,0.0,-2.0
2026-07-29,4433,興采,-2.0,-2.0,0.0,-2.0
2026-07-29,4438,廣越,24.0,0.0,23.95,47.95
2026-07-29,4439,冠星-KY,1.7,0.0,1.69,3.39
2026-07-29,4440,宜新實業,0.2,0.0,0.2,0.4
2026-07-29,4441,振大環球,-4.991,0.0,-0.991,-5.981999999999999
2026-07-29,4442,竣邦-KY,-103.0,-103.0,0.0,-103.0
2026-07-29,4502,健信,-4.0,-4.0,0.0,-4.0
2026-07-29,4503,金雨,103.0,103.532,0.0,103.532
2026-07-29,4506,崇友,74.43,75.121,0.0,75.121
2026-07-29,4510,高鋒,283.0,276.857,0.0,276.857
2026-07-29,4513,福裕,355.0,369.911,0.0,369.911
2026-07-29,4523,永彰,85.0,86.0,0.0,86.0
2026-07-29,4526,東台,-63.534,0.0,-81.986,-145.52
2026-07-29,4527,方土霖,-2.0,-2.011,0.0,-2.011
2026-07-29,4528,江興鍛,-9.0,-8.395,0.0,-8.395
2026-07-29,4529,淳紳,-1.0,-1.0,0.0,-1.0
2026-07-29,4530,宏易,-1.0,-1.0,0.0,-1.0
2026-07-29,4532,瑞智,-1000.0,0.0,-1008.074,-2008.074
2026-07-29,4533,協易機,444.0,439.346,0.0,439.346
2026-07-29,4534,慶騰,-407.19,-407.061,0.0,-407.061
2026-07-29,4535,至興,-4.0,-4.0,0.0,-4.0
2026-07-29,4536,拓凱,310.213,0.0,313.963,624.176
2026-07-29,4538,大詠城,0.0,0.0,0.0,0.0
2026-07-29,4540,全球傳動,482.0,0.0,487.582,969.582
2026-07-29,4541,晟田,1005.114,1010.775,0.0,1010.775
2026-07-29,4542,科嶠,98.001,89.001,0.0,89.001
2026-07-29,4543,萬在,29.0,36.68,0.0,36.68
2026-07-29,4545,銘鈺,14.3,0.0,8.3,22.6
2026-07-29,4549,桓達,-29.0,-29.854,0.0,-29.854
2026-07-29,4550,長佳,-17.0,-17.045,0.0,-17.045
2026-07-29,4551,智伸科,766.0,0.0,748.498,1514.498
2026-07-29,4552,力達-KY,184.0,0.0,186.0,370.0
2026-07-29,4554,橙的,-7.0,-7.204,0.0,-7.204
2026-07-29,4555,氣立,389.0,0.0,420.508,809.508
2026-07-29,4556,旭然,16.0,19.0,0.0,19.0
2026-07-29,4557,永新-KY,-5.2,0.0,-3.2,-8.4
2026-07-29,4558,寶緯,0.0,0.361,0.0,0.361
2026-07-29,4560,強信-KY,-9.934,0.0,-17.934,-27.868
2026-07-29,4561,健椿,-34.0,-34.779,0.0,-34.779
2026-07-29,4562,穎漢,147.5,0.0,149.03,296.53
2026-07-29,4563,百德,12.0,12.704,0.0,12.704
2026-07-29,4564,元翎,183.1,0.0,279.196,462.2960000000001
2026-07-29,4566,時碩工業,178.966,0.0,152.96,331.92600000000004
2026-07-29,4569,六方科-KY,-3.424,0.0,0.576,-2.848
2026-07-29,4571,鈞興-KY,-137.252,0.0,-135.016,-272.26800000000003
2026-07-29,4572,駐龍,-5.759,0.0,-27.759,-33.518
2026-07-29,4576,大銀微系統,235.253,0.0,220.847,456.1
2026-07-29,4577,達航科技,-578.014,-578.562,0.0,-578.562
2026-07-29,4580,捷流閥業,-41.0,-40.809,0.0,-40.809
2026-07-29,4581,光隆精密-KY,-9.4,0.0,-9.4,-18.8
2026-07-29,4582,聚恆-創,36.3,0.0,42.13,78.43
2026-07-29,4583,台灣精銳,45.01,0.0,63.404,108.414
2026-07-29,4584,君帆,-1.0,-1.0,0.0,-1.0
2026-07-29,4585,達明,17.87,1.0,7.496,26.366
2026-07-29,4588,玖鼎電力,6.081,0.0,6.815,12.896
2026-07-29,4590,富田-創,-53.0,0.0,-50.112,-103.112
2026-07-29,4702,中美實,-21.0,-21.165,0.0,-21.165
2026-07-29,4707,磐亞,-144.966,-147.279,0.0,-147.279
2026-07-29,4711,永純,-16.0,-19.0,0.0,-19.0
2026-07-29,4714,永捷,109.0,98.596,0.0,98.596
2026-07-29,4716,大立,-1.0,10.456,0.0,10.456
2026-07-29,4720,德淵,203.0,0.0,205.98,408.98
2026-07-29,4721,美琪瑪,50.0,23.756,0.0,23.756
2026-07-29,4722,國精化,453.8,1.0,351.826,806.626
2026-07-29,4726,永昕,78.0,78.138,0.0,78.138
2026-07-29,4728,雙美,-2.0,-2.027,0.0,-2.027
2026-07-29,4729,熒茂,-44.0,-44.135,0.0,-44.135
2026-07-29,4735,豪展,-4.0,-4.57,0.0,-4.57
2026-07-29,4736,泰博,68.385,0.0,62.385,130.77
2026-07-29,4737,華廣,84.4,0.0,86.4,170.8
2026-07-29,4739,康普,573.906,0.0,492.286,1066.192
2026-07-29,4741,泓瀚,207.0,8.488,0.0,8.488
2026-07-29,4743,合一,578.296,568.348,0.0,568.348
2026-07-29,4744,皇將,-7.0,-7.0,0.0,-7.0
2026-07-29,4745,合富-KY,129.0,128.617,0.0,128.617
2026-07-29,4746,台耀,-377.093,0.0,-371.561,-748.654
2026-07-29,4747,強生,1.0,1.0,0.0,1.0
2026-07-29,4749,新應材,433.027,355.503,0.0,355.503
2026-07-29,4754,國碳科,-6.0,-6.0,0.0,-6.0
2026-07-29,4755,三福化,120.01,0.0,125.82,245.83
2026-07-29,4760,勤凱,334.393,299.956,0.0,299.956
2026-07-29,4763,材料*-KY,-184.2,5.0,-307.316,-486.516
2026-07-29,4764,雙鍵,-307.055,0.0,-479.261,-786.316
2026-07-29,4766,南寶,-45.9,1.0,-43.154,-88.054
2026-07-29,4767,誠泰科技,1.0,1.0,0.0,1.0
2026-07-29,4768,晶呈科技,171.01,162.511,0.0,162.511
2026-07-29,4770,上品,-33.3,1.0,-65.56,-97.86
2026-07-29,4771,望隼,-53.729,0.0,-56.123,-109.852
2026-07-29,4772,台特化,386.3,365.689,0.0,365.689
2026-07-29,4806,桂田文創,0.0,0.013,0.0,0.013
2026-07-29,4807,日成-KY,31.9,0.0,21.9,53.8
2026-07-29,4903,聯光通,30.0,51.0,0.0,51.0
2026-07-29,4904,遠傳,9030.747,-1833.905,8646.241,15843.083
2026-07-29,4905,台聯電,0.0,3.0,0.0,3.0
2026-07-29,4906,正文,-236.621,0.0,-390.623,-627.244
2026-07-29,4907,富宇,48.0,48.0,0.0,48.0
2026-07-29,4908,前鼎,461.385,438.544,0.0,438.544
2026-07-29,4909,新復興,506.0,499.292,0.0,499.292
2026-07-29,4911,德英,7.0,7.0,0.0,7.0
2026-07-29,4912,聯德控股-KY,-35.9,0.0,-35.9,-71.8
2026-07-29,4915,致伸,-924.08,8.0,-901.37,-1817.45
2026-07-29,4916,事欣科,421.02,0.0,312.492,733.512
2026-07-29,4919,新唐,1702.728,0.0,1655.728,3358.456
2026-07-29,4923,力士,75.925,75.691,0.0,75.691
2026-07-29,4924,欣厚-KY,6.0,6.0,0.0,6.0
2026-07-29,4927,泰鼎-KY,1867.32,0.0,1858.222,3725.542
2026-07-29,4930,燦星網,112.4,0.0,121.216,233.616
2026-07-29,4931,新盛力,1750.615,1654.698,0.0,1654.698
2026-07-29,4933,友輝,-36.0,-37.344,0.0,-37.344
2026-07-29,4934,太極,144.608,0.0,146.608,291.216
2026-07-29,4935,茂林-KY,17.0,0.0,9.0,26.0
2026-07-29,4938,和碩,-1620.473,148.0,-952.967,-2425.44
2026-07-29,4939,亞電,3.094,-62.282,0.0,-62.282
2026-07-29,4942,嘉彰,-61.276,0.0,-63.98,-125.256
2026-07-29,4946,辣椒,32.0,31.583,0.0,31.583
2026-07-29,4949,有成精密,313.37,0.0,315.37,628.74
2026-07-29,4950,金耘國際,-9.0,-8.429,0.0,-8.429
2026-07-29,4951,精拓科,10.2,0.245,0.0,0.245
2026-07-29,4952,凌通,-84.1,0.0,-88.05,-172.14999999999998
2026-07-29,4953,緯致,-100.1,-104.384,0.0,-104.384
2026-07-29,4956,光鋐,573.769,0.0,579.005,1152.774
2026-07-29,4958,臻鼎-KY,6151.918,-281.405,6616.438,12486.951
2026-07-29,4960,誠美材,1502.061,0.0,1512.935,3014.996
2026-07-29,4961,天鈺,7.382,0.0,-6.012,1.37
2026-07-29,4966,譜瑞-KY,218.386,198.225,0.0,198.225
2026-07-29,4967,十銓,-63.462,0.0,-21.2,-84.662
2026-07-29,4968,立積,142.905,0.0,93.733,236.638
2026-07-29,4971,IET-KY,143.91,143.54,0.0,143.54
2026-07-29,4972,湯石照明,-3.0,-3.473,0.0,-3.473
2026-07-29,4973,廣穎,874.18,880.43,0.0,880.43
2026-07-29,4974,亞泰,-65.0,-67.163,0.0,-67.163
2026-07-29,4976,佳凌,57.502,0.0,-0.186,57.316
2026-07-29,4977,眾達-KY,-99.212,0.0,-215.684,-314.896
2026-07-29,4979,華星光,-361.394,-383.384,0.0,-383.384
2026-07-29,4989,榮科,1244.0,0.0,1240.002,2484.002
2026-07-29,4991,環宇-KY,507.858,489.664,0.0,489.664
2026-07-29,4994,傳奇,8.2,0.0,6.2,14.4
2026-07-29,4995,晶達,-3.0,-3.0,0.0,-3.0
2026-07-29,4999,鑫禾,-16.87,0.0,-14.642,-31.512
2026-07-29,5007,三星,70.2,0.0,74.2,144.4
2026-07-29,5009,榮剛,-1495.505,-1667.568,0.0,-1667.568
2026-07-29,5011,久陽,37.0,47.424,0.0,47.424
2026-07-29,5014,建錩,4.0,27.479,0.0,27.479
2026-07-29,5015,華祺,5.0,5.0,0.0,5.0
2026-07-29,5016,松和,-1.0,-1.0,0.0,-1.0
2026-07-29,5201,凱衛,14.0,14.0,0.0,14.0
2026-07-29,5202,力新,233.0,232.954,0.0,232.954
2026-07-29,5203,訊連,-162.654,0.0,-158.654,-321.308
2026-07-29,5206,坤悅,19.0,18.207,0.0,18.207
2026-07-29,5209,新鼎,-10.063,-10.063,0.0,-10.063
2026-07-29,5210,寶碩,-7.001,-5.001,0.0,-5.001
2026-07-29,5211,蒙恬,-13.0,-13.413,0.0,-13.413
2026-07-29,5212,凌網,5.0,5.0,0.0,5.0
2026-07-29,5213,亞昕,41.13,41.421,0.0,41.421
2026-07-29,5215,科嘉-KY,32.1,0.0,33.704,65.804
2026-07-29,5220,萬達光電,-4.0,-5.074,0.0,-5.074
2026-07-29,5222,全訊,-50.272,0.0,-51.32,-101.592
2026-07-29,5223,安力-KY,0.0,-0.433,0.0,-0.433
2026-07-29,5225,東科-KY,26.4,0.0,24.73,51.13
2026-07-29,5227,立凱-KY,-113.0,-113.0,0.0,-113.0
2026-07-29,5228,鈺鎧,157.0,157.774,0.0,157.774
2026-07-29,5230,雷笛克光學,75.0,75.0,0.0,75.0
2026-07-29,5234,達興材料,146.847,1.0,-228.979,-81.132
2026-07-29,5236,凌陽創新,-137.03,0.0,-133.952,-270.982
2026-07-29,5243,乙盛-KY,1266.739,0.0,468.637,1735.376
2026-07-29,5244,弘凱,111.2,0.0,111.2,222.4
2026-07-29,5245,智晶,-4.0,-4.0,0.0,-4.0
2026-07-29,5251,天鉞電,91.0,91.358,0.0,91.358
2026-07-29,5258,虹堡,-35.1,0.0,-30.342,-65.44200000000001
2026-07-29,5263,智崴,6.0,5.457,0.0,5.457
2026-07-29,5269,祥碩,359.892,5.0,274.71,639.602
2026-07-29,5272,笙科,-11.0,-11.482,0.0,-11.482
2026-07-29,5274,信驊,-17.242,-7.76,0.0,-7.76
2026-07-29,5278,尚凡*,58.0,56.0,0.0,56.0
2026-07-29,5283,禾聯碩,-18.5,0.0,-18.5,-37.0
2026-07-29,5284,jpp-KY,-13.0,0.0,-73.546,-86.546
2026-07-29,5285,界霖,-51.207,0.0,-45.209,-96.416
2026-07-29,5287,數字,24.746,24.746,0.0,24.746
2026-07-29,5288,豐祥-KY,54.28,8.0,62.206,124.486
2026-07-29,5289,宜鼎,625.863,616.701,0.0,616.701
2026-07-29,5291,邑昇,4.0,-14.913,0.0,-14.913
2026-07-29,5292,華懋,18.8,0.0,17.146,35.946
2026-07-29,5299,杰力,189.585,200.31,0.0,200.31
2026-07-29,5302,太欣,-261.0,-260.836,0.0,-260.836
2026-07-29,5306,桂盟,53.2,0.0,51.2,104.4
2026-07-29,5309,系統電,845.7,740.089,0.0,740.089
2026-07-29,5312,寶島科,-23.0,-22.903,0.0,-22.903
2026-07-29,5314,世紀*,1764.31,1700.835,0.0,1700.835
2026-07-29,5315,光聯,-57.0,-57.19,0.0,-57.19
2026-07-29,5321,美而快,-148.918,-148.918,0.0,-148.918
2026-07-29,5324,士開,561.0,561.0,0.0,561.0
2026-07-29,5328,華容,-1887.223,-1616.257,0.0,-1616.257
2026-07-29,5340,建榮,1040.315,1037.025,0.0,1037.025
2026-07-29,5344,立衛,-48.0,-49.809,0.0,-49.809
2026-07-29,5345,馥鴻,4.0,4.013,0.0,4.013
2026-07-29,5347,世界,2202.726,-800.347,0.0,-800.347
2026-07-29,5351,鈺創,-354.187,-346.368,0.0,-346.368
2026-07-29,5353,台林,-19.0,-17.619,0.0,-17.619
2026-07-29,5355,佳總,10.0,10.0,0.0,10.0
2026-07-29,5356,協益,-24.0,-24.268,0.0,-24.268
2026-07-29,5364,力麗店,-17.0,-17.0,0.0,-17.0
2026-07-29,5371,中光電,2168.0,1799.08,0.0,1799.08
2026-07-29,5381,光譜,129.09,129.155,0.0,129.155
2026-07-29,5386,青雲,37.285,33.922,0.0,33.922
2026-07-29,5388,中磊,-2471.8,0.0,-3784.404,-6256.204
2026-07-29,5392,能率,269.489,238.129,0.0,238.129
2026-07-29,5398,慕康生醫,-3.0,-3.084,0.0,-3.084
2026-07-29,5403,中菲,19.0,19.0,0.0,19.0
2026-07-29,5410,國眾,-314.94,-314.662,0.0,-314.662
2026-07-29,5425,台半,2436.645,2067.909,0.0,2067.909
2026-07-29,5426,振發,134.07,144.317,0.0,144.317
2026-07-29,5432,新門,46.004,45.832,0.0,45.832
2026-07-29,5434,崇越,132.25,3.0,114.564,249.814
2026-07-29,5438,東友,48.0,48.029,0.0,48.029
2026-07-29,5439,高技,704.957,68.296,0.0,68.296
2026-07-29,5443,均豪,7.929,-128.613,0.0,-128.613
2026-07-29,5450,南良,10.0,9.9,0.0,9.9
2026-07-29,5452,佶優,397.014,384.933,0.0,384.933
2026-07-29,5457,宣德,-370.365,-410.99,0.0,-410.99
2026-07-29,5460,同協,-36.0,-24.579,0.0,-24.579
2026-07-29,5464,霖宏,12.0,12.0,0.0,12.0
2026-07-29,5465,富驊,-31.0,-31.005,0.0,-31.005
2026-07-29,5468,凱鈺,112.401,112.401,0.0,112.401
2026-07-29,5469,瀚宇博,197.401,4.0,186.275,387.676
2026-07-29,5471,松翰,210.278,0.0,189.024,399.302
2026-07-29,5474,聰泰,71.0,66.068,0.0,66.068
2026-07-29,5475,德宏,897.499,897.093,0.0,897.093
2026-07-29,5478,智冠,20.0,18.638,0.0,18.638
2026-07-29,5481,新華,-47.0,-46.92,0.0,-46.92
2026-07-29,5483,中美晶,-2069.449,-4059.49,0.0,-4059.49
2026-07-29,5484,慧友,-8.8,0.0,-8.8,-17.6
2026-07-29,5487,通泰,-5.0,-9.0,0.0,-9.0
2026-07-29,5488,松普,18.0,17.87,0.0,17.87
2026-07-29,5489,彩富,72.0,67.0,0.0,67.0
2026-07-29,5490,同亨,297.362,297.362,0.0,297.362
2026-07-29,5493,三聯,-15.0,-18.12,0.0,-18.12
2026-07-29,5498,凱崴,1397.6,1402.334,0.0,1402.334
2026-07-29,5508,永信建,31.15,31.411,0.0,31.411
2026-07-29,5511,德昌,29.56,29.56,0.0,29.56
2026-07-29,5512,力麒,278.0,277.338,0.0,277.338
2026-07-29,5515,建國,-42.4,0.0,-10.6,-53.0
2026-07-29,5516,雙喜,0.0,-1.027,0.0,-1.027
2026-07-29,5519,隆大,151.0,0.0,200.316,351.31600000000003
2026-07-29,5520,力泰,1.0,1.0,0.0,1.0
2026-07-29,5521,工信,-1941.4,0.0,-1929.4,-3870.8
2026-07-29,5522,遠雄,-29.3,3.0,-33.3,-59.6
2026-07-29,5523,豐謙,0.0,0.0,0.0,0.0
2026-07-29,5525,順天,148.6,0.0,106.6,255.2
2026-07-29,5529,鉅陞,12.0,11.82,0.0,11.82
2026-07-29,5530,龍巖,-27.105,-26.329,0.0,-26.329
2026-07-29,5531,鄉林,562.1,0.0,582.1,1144.2
2026-07-29,5533,皇鼎,118.0,0.0,126.0,244.0
2026-07-29,5534,長虹,31.5,0.0,59.824,91.324
2026-07-29,5536,聖暉*,20.703,14.781,0.0,14.781
2026-07-29,5538,東明-KY,22.5,0.0,22.5,45.0
2026-07-29,5546,永固-KY,12.0,0.0,6.0,18.0
2026-07-29,5547,久舜,1.0,1.0,0.0,1.0
2026-07-29,5548,安倉,-22.0,-21.642,0.0,-21.642
2026-07-29,5601,台聯櫃,-1.0,-1.0,0.0,-1.0
2026-07-29,5603,陸海,-7.0,-7.0,0.0,-7.0
2026-07-29,5604,中連,8.0,8.0,0.0,8.0
2026-07-29,5607,遠雄港,7.65,2.0,1.65,11.3
